名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
金象花园一期,锦江东光小区,晨辉东路1号,12178,塔楼/板楼,662户,8栋,商品房/私产/拆迁安置房,2002-2006年 ,0.5元/平米/月,暂无信息, 嘉兴世茂新世纪置业有限公司
香江花园,锦江东光小区,琉璃路661号,14247,板楼,771户,16栋,商品房/已购公房/拆迁安置房,1995-2005年 ,0.5至1元/平米/月,业主自筹物业,无开发商
康郡,锦江东光小区,锦华路二段36号,25238,塔楼/板楼,1244户,32栋,商品房,1998-2007年 ,1.55至3元/平米/月,成都三和佳物业服务有限公司,成都东方名园房地产有限公司
致瑞雅苑B区,锦江东光小区,晨辉路33号,22334,塔楼/板楼/塔板结合,1452户,8栋,商品房/已购公房/拆迁安置房,2015年 ,1.5元/平米/月,业主自筹物业,无开发商
致瑞雅苑A区,锦江东光小区,晨辉路188号,23664,塔楼/板楼/塔板结合,649户,4栋,商品房/已购公房,2001-2014年 ,1.5至1.55元/平米/月,业主自筹物业,无开发商
四川省农科院宿舍(成龙路),锦江东光小区,狮子山路2号,13342,板楼/平房,106户,11栋,商品房/已购公房/使用权/拆迁安置房,1990-1995年 ,0.5元/平米/月,自持物业,无
金象花园三期,锦江东光小区,晨辉路1号,13835,板楼,828户,11栋,商品房/限价商品房/乡产/私产/拆迁安置房,2003年 ,0.5元/平米/月,成都英联华物业管理顾问有限公司,四川省国嘉地产有限公司
自在轩,锦江东光小区,静缘路50号,23365,板楼,423户,3栋,商品房,2020年 ,3.85元/平米/月,成都锦东不动产投资管理有限公司,成都市锦江区统一建设有限公司
育才都市家园三期,锦江东光小区,晨辉路166号,18978,塔楼/板楼,375户,5栋,商品房/已购公房,2006-2007年 ,1至1.3元/平米/月,成都忠信物业管理有限公司,四川嘉祥房地产开发有限公司 
碧桂园锦公馆,锦江东光小区,中环路锦绣大道段1109号,28794,板楼/塔板结合,232户,3栋,商品房,2020年 ,3.2至4元/平米/月,广东碧桂园物业服务股份有限公司成都分公司,暂无信息
金象花园二期,锦江东光小区,晨辉东路2号,12971,板楼,1290户,13栋,商品房/拆迁安置房,2002-2004年 ,0.5元/平米/月,私人承办物业,无开发商
成功红树林,锦江东光小区,晨辉东路301号,21987,塔楼/板楼,791户,5栋,商品房/私产,2014-2015年 ,2.3元/平米/月,私人承办物业,四川成功企业发展有限公司
育才晓筑,锦江东光小区,晨辉东路209号,12908,板楼,127户,3栋,商品房/拆迁安置房,2007年 ,0.7元/平米/月,业主自筹物业,成都置信集团
城东雅郡,锦江东光小区,静安路368号,19856,板楼,1421户,21栋,商品房,2005年 ,1.35至1.8元/平米/月,成都朗基汇物业服务有限责任公司 ,成都恒远房地产开发有限责任公司
学府芳邻社区,锦江东光小区,静安路28号,13859,板楼,3280户,30栋,商品房/拆迁安置房,2002-2007年 ,0.25至0.8元/平米/月,私人承办物业,无开发商
金红园,锦江东光小区,晨辉北路3号,12295,板楼,393户,5栋,商品房/拆迁安置房,2001-2003年 ,0.5元/平米/月,业主自筹物业,绿地集团成都锦江房地产开发有限公司
雅筑,锦江东光小区,晨辉北路5号,0,板楼,88户,1栋,商品房,2003年 ,3元/平米/月,无物业管理服务,无开发商
二道街36号,锦江东光小区,二道街36号,0,板楼,55户,1栋,商品房,暂无信息 ,0.6元/平米/月,私人承办物业,暂无信息
永兴佳苑,锦江东湖,琉璃路396号,16404,塔楼/塔板结合,286户,2栋,商品房/经济适用房/拆迁安置房,2009-2016年 ,0.5元/平米/月,私人承办物业,无开发商
翡翠城一期,锦江东湖,华润路1号,37440,塔楼/板楼/塔板结合,1077户,17栋,商品房,2004-2008年 ,2至3.45元/平米/月,华润置地（成都）物业服务有限公司,华润置地（成都）发展有限公司
专气厂宿舍区,锦江东湖,琉璃路88号,12080,塔板结合,145户,5栋,商品房/私产/集资房/拆迁安置房,1990-2000年 ,0.7元/平米/月,成都诚悦时代物业服务有限公司锦江分公司,成都万科锦江置业有限公司
央湖名邸二期,锦江东湖,琉璃路123号,28025,塔楼,697户,2栋,商品房/拆迁安置房,2017-2019年 ,2.8元/平米/月,成都中港物业服务有限公司,成都中港置业有限公司
央湖名邸一期,锦江东湖,琉璃路123号,31585,塔楼/塔板结合,1785户,10栋,商品房/使用权,2014-2020年 ,2.18元/平米/月,成都万丰创新物业管理有限公司,暂无信息
中港臻舍,锦江东湖,中港臻舍,0,塔楼,281户,1栋,商品房,2023年 ,2.18元/平米/月,暂无信息,暂无信息
翡翠城三期,锦江东湖,琉璃路718号,34291,塔楼/板楼,1244户,18栋,商品房,2006-2008年 ,2.35至2.4元/平米/月,暂无信息,华润置地（成都）发展有限公司
翡翠城二期,锦江东湖,华润路2号,32836,塔楼/板楼/塔板结合,1200户,20栋,商品房/拆迁安置房,1997-2006年 ,2.4至4.55元/平米/月,成都华润置地物业管理有限公司,华润置地（成都）发展有限公司
中港广场,锦江东湖,东二环与琉璃路交汇处,0,塔楼,2911户,4栋,商品房,2022年 ,2.18至5元/平米/月,仲量联行物业管理有限公司,成都中港置业有限公司
人居东湖长岛,锦江东湖,"琉璃路396号,琉璃横街100号",44546,塔板结合,1771户,10栋,商品房/已购公房,2019-2021年 ,3至6元/平米/月,暂无信息,成都兴城人居地产投资集团有限公司
东湖国际,锦江东湖,琉璃路299号,29055,塔楼/板楼/塔板结合,2145户,11栋,商品房/使用权/私产/拆迁安置房,1999-2012年 ,1.7至3元/平米/月,深圳市长城物业管理股份有限公司成都分公司,成都瑞湖置业开发有限公司
翡翠城五期,锦江东湖,华润路36号,33511,塔楼/板楼,2066户,12栋,商品房/拆迁安置房,1997-2014年 ,2.4至5元/平米/月,成都华润置地物业管理有限公司,华润置地（成都）发展有限公司
翡翠城四期,锦江东湖,华润路158号,28004,塔楼/塔板结合,3285户,14栋,商品房/经济适用房/使用权/私产,1997-2011年 ,2.45至5元/平米/月,成都华润置地物业管理有限公司,华润置地（成都）发展有限公司
万达锦华城,锦江东湖,锦华路一段8号,18083,塔板结合,3213户,1栋,商品房,2008-2009年 ,2元/平米/月,成都万达广场商业管理有限公司,成都万达城投资有限公司
翡翠天地,锦江东湖,琉璃路566号,0,板楼/塔板结合,67户,1栋,商品房,2011-2018年 ,2.1元/平米/月,华润物业管理公司,华润置业集团
华润广场(锦江),锦江东湖,琉璃路8号,0,塔楼/板楼/塔板结合,1362户,8栋,商品房/使用权,2002-2013年 ,14至18元/平米/月,华润置地（成都）物业服务有限公司,华润置地（成都）发展有限公司
华润翡翠里,锦江东湖,华润翡翠里,0,板楼,25户,3栋,商品房,2015年 ,3.2元/平米/月,华润物业管理公司成都分公司,华润置地有限公司
华润翡翠荟,锦江东湖,华润路45号,0,板楼,56户,1栋,商品房,2011年 ,6元/平米/月,成都华润置地物业管理有限公司,华润置地
荣盛香榭兰庭一期,成华东客站,"中环路锦绣大道段4599号, 锦绣大道4599号",19818,塔楼,1843户,9栋,商品房/使用权/私产/拆迁安置房,2015-2016年 ,2.18至2.8元/平米/月,暂无信息,成都荣盛伟业房地产开发有限公司
漫岭云天,成华东客站,华龙路66号,14481,塔楼,754户,2栋,商品房,2010年 ,1.2元/平米/月,成都金房物业服务有限公司,成都世纪新源投资有限公司
蓝润东悦荟,成华东客站,东客站西广场300米（成华区锦绣大道）,0,塔楼,3282户,7栋,商品房,2019-2020年 ,4元/平米/月,四川远鸿物业管理有限公司,成都东景泰置业有限公司
大观里7号,锦江东客站,大观里7号,9297,板楼,228户,3栋,商品房/拆迁安置房,2003-2011年 ,0.5元/平米/月,成都市国海物业管理有限公司,上海国国置业有限公司
大观里10号院,锦江东客站,大观里10号,10391,板楼,487户,7栋,商品房/拆迁安置房,2000-2005年 ,0.3至0.5元/平米/月,业主自筹物业,无开发商
大观里12号院,锦江东客站,大观里12号,10626,板楼,210户,6栋,商品房/拆迁安置房,2000-2003年 ,0.25至0.5元/平米/月,四川研究所,四川新城置业有限公司
佳年华广场二期,成华东客站,峨眉山路369号,18503,塔楼,1465户,4栋,商品房/拆迁安置房,2019-2021年 ,2.18至6元/平米/月,四川通用物业管理有限责任公司,成都佳成时代投资有限公司
德商迎晖天玺,成华东客站,迎晖路德商迎晖天玺,37507,板楼,302户,5栋,商品房,2019-2020年 ,2至8元/平米/月,成都德商产投物业服务股份有限公司,成都德商鼎创置业有限公司
大观里5号院,锦江东客站,大观里5号,10554,板楼,181户,4栋,商品房/拆迁安置房,2000-2007年 ,0.5元/平米/月,业主自筹物业,成都中电投资管理有限公司
东方新城二期,成华东客站,邛崃山路68号,13635,塔楼/板楼,2721户,13栋,商品房/经济适用房/拆迁安置房,2008-2010年 ,1.53元/平米/月,成都山海物业管理有限公司,四川聚仁房地产有限公司
弘创名座,成华东客站,白龙江路6号,0,塔板结合,880户,2栋,商品房,2021年 ,3.9元/平米/月,成都嘉瑞物业管理有限公司,成都弘创房地产开发有限公司
东汇家园,成华东客站,安宁河路东汇家园,17969,塔楼/板楼/塔板结合,1189户,5栋,商品房/经济适用房/限价商品房/拆迁安置房,2019年 ,1.46元/平米/月,成都嘉宝物业,佛山市华夏房产有限公司
梦魔方广场,成华东客站,中环路锦绣大道段与金马河路交叉口东100米,0,塔板结合,3054户,4栋,商品房/已购公房/经济适用房/拆迁安置房,2020年 ,4.2至6元/平米/月,成都通宇物业管理有限公司,成都低碳城投资有限公司
荣盛香榭兰庭二期,成华东客站,安宁河路4599号,18540,塔楼/板楼,2779户,4栋,商品房,2015-2019年 ,2.18至5元/平米/月,廊坊荣盛物业服务有限公司成都分公司,成都荣盛伟业房地产开发有限公司
佳年华广场一期,成华东客站,峨眉山路369号,20602,塔楼/板楼/塔板结合,2562户,7栋,商品房/拆迁安置房,2016-2021年 ,2.18至8元/平米/月,四川通用物业管理有限责任公司,成都佳成时代投资有限公司
新里柏仕公馆,成华东客站,金马河路8号,16978,塔楼,2376户,13栋,商品房/使用权/私产,2010-2014年 ,2至2.2元/平米/月,重庆泓山物业管理有限公司成都分公司,上海绿地集团成都置业有限公司
大观里3号院,锦江东客站,大观里3号,10680,板楼,332户,5栋,商品房,2000-2007年 ,0.25至0.5元/平米/月,暂无信息,暂无信息
兴城嘉苑一期B区,成华东客站,云顶山路502号,0,塔楼,1441户,7栋,商品房/拆迁安置房,2014年 ,0.5元/平米/月,成都人居置业物业管理有限公司,人居置业有限公司 
兴城嘉苑一期A区,成华东客站,云顶山路501号,0,板楼,1545户,8栋,商品房/拆迁安置房,1996-2015年 ,0.5元/平米/月,私人承办物业,无开发商
杨柳社区,成华东客站,杨柳南路9号,0,塔板结合,253户,5栋,商品房/经济适用房/拆迁安置房,1998-2003年 ,5元/平米/月,业主自管, 西安保亿名卓置业有限公司
大观里1号,锦江东客站,大观里1号,11943,板楼,246户,4栋,商品房/拆迁安置房,2003-2006年 ,0.25元/平米/月,业主自筹物业,无开发商
大观里4号院,锦江东客站,大观里4号,0,板楼,48户,1栋,商品房,2003年 ,0.6元/平米/月,业主自筹物业,无开发商
大观里2号院,锦江东客站,大观里2号,0,板楼,165户,2栋,商品房/拆迁安置房,2000-2003年 ,1.2元/平米/月,暂无信息,万洲置业
泊里中心,成华东客站,成华邛崃山路,0,塔楼,2577户,10栋,商品房,2024年 ,1.6元/平米/月,业主自管,四川省圣铭置业有限公司
锦东河韵C区,成华东客站,安宁河路500号,0,板楼,288户,2栋,商品房/拆迁安置房,2018-2021年 ,0.5元/平米/月,暂无信息,暂无信息
东城壹品,成华东客站,峨眉山路555号,0,未知类型,41户,1栋,商品房/平价房,2020年 ,暂无信息,暂无信息,暂无信息
雪松雅居乐IN天府,成华东客站,九寨沟路雪松雅居乐IN天府,0,板楼/塔板结合,1179户,15栋,商品房,2023年 ,4.5元/平米/月,上海文化银湾物业管理有限责任公司,成都雪瓴企业管理有限公司
朗御,锦江合江亭,大慈寺路3号,31606,塔楼/塔板结合,620户,2栋,商品房,2008-2018年 ,3.5元/平米/月,成都万科物业有限公司,新加坡吉宝置业成都希威房地产开发有限公司
府河名居(锦江),锦江合江亭,天仙桥北路6号,15238,塔板结合,71户,2栋,商品房,2000年 ,1.2至1.28元/平米/月,街道办事处（居委会）代管物业,无开发商
均隆街40号,锦江合江亭,均隆街40号,17066,板楼/塔板结合,181户,2栋,商品房,1999-2000年 ,0.5至0.7元/平米/月,街道办事处（居委会）代管物业,无开发商
青龙横街37号,锦江合江亭,青龙横街37号,13760,板楼/塔板结合,456户,8栋,商品房,1992-2000年 ,0.5至10元/平米/月,街道办事处（居委会）代管物业,无开发商
美丽合江,锦江合江亭,天仙桥南路8号,25815,塔板结合,200户,1栋,商品房/拆迁安置房,2003-2007年 ,1.8元/平米/月,四川省佑庭英联华物业管理有限公司,成都宏达置成房地产开发有限公司
启明公寓,锦江合江亭,均隆街3号,19508,塔板结合,392户,3栋,商品房,1990-2003年 ,1.6元/平米/月,街道办事处（居委会）代管物业,中国电力建设集团房地产（成都）有限公司
交子公寓,锦江合江亭,均隆街38号,16489,板楼/塔板结合,114户,4栋,商品房,2000年 ,0.6至0.7元/平米/月,街道办事处（居委会）代管物业,无开发商
东风路15号,锦江合江亭,东风路15号,14726,塔楼/塔板结合,171户,2栋,商品房,1996-1998年 ,1元/平米/月,暂无信息,无开发商
星河名都,锦江合江亭,滨江东路168号,25835,板楼,402户,1栋,商品房,1998-2004年 ,1.3至2元/平米/月,成都德昌行物业服务有限公司,四川亿达实业发展有限公司
红星公寓,锦江合江亭,镗钯街3号,21608,板楼,119户,2栋,商品房,1994-2002年 ,0.5元/平米/月,暂无信息,龙泉物业物业管理有限责任公司
上东吉座,锦江合江亭,均隆街18号,19779,塔板结合,52户,1栋,商品房,1993-2005年 ,0.8元/平米/月,成都富临物业管理有限责任公司,无开发商
铁狮门晶融汇,锦江合江亭,东大街下东大街段99号,36748,塔楼,695户,2栋,商品房/使用权,2013-2019年 ,6.5至10元/平米/月,戴德梁行物业管理有限公司,英菲尼（成都）房地产开发有限公司
蓝光香槟广场,锦江合江亭,下东大街21号,0,塔楼/塔板结合,1063户,2栋,商品房/使用权/私产,1999-2005年 ,2至7.5元/平米/月,四川蓝光物业管理有限公司,四川省成都市蓝光房地产公司
下莲池街7号,锦江合江亭,下莲池街7号,20509,板楼,70户,1栋,商品房,1992-2000年 ,0.5元/平米/月,业主自筹物业,无开发商
东南里公寓,锦江合江亭,东南里街3号,20342,板楼,100户,1栋,商品房,2000年 ,1.2元/平米/月,街道办事处（居委会）代管物业,无开发商
光辉岁月,锦江合江亭,青和里北一段附21号,16375,塔板结合,204户,1栋,商品房/拆迁安置房,2004年 ,1.5元/平米/月,街道办事处（居委会）代管物业,成都金房集团有限公司
秀水花园,锦江合江亭,天仙桥路28号,17585,塔板结合,90户,2栋,商品房,2002年 ,1.2至1.6元/平米/月,坤和物业,成都中新悦蓉置业有限公司
都会风尚,锦江合江亭,滨江东路158号,28799,板楼/塔板结合,472户,1栋,商品房/拆迁安置房,1999-2009年 ,1.8元/平米/月,资阳市居美物业有限公司成都分公司,成都市天利房地产开发有限责任公司
总府花园,锦江合江亭,天仙桥北路5号,18650,塔楼/板楼,275户,1栋,商品房/使用权,2000年 ,1.8至5元/平米/月,四川总府酒店物业投资管理有限公司,总府嘉信房地产有限公司
点将台街48号,锦江合江亭,点将台街48号,12382,板楼,164户,3栋,商品房,1990-1999年 ,0.5至0.7元/平米/月,街道办事处（居委会）代管物业,无开发商
