名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
金茂悦,拱墅申花,"益乐路, 余杭塘路",55986,板楼/塔板结合,1983户,15栋,商品房/使用权,暂无信息 ,2.75元/平米/月,中化金茂物业管理（北京）有限公司杭州分公司,方兴置业（杭州）有限公司
中天西城纪,拱墅申花,余杭塘路417号,0,塔楼/塔板结合,2583户,5栋,商品房,暂无信息 ,4.7至4.78元/平米/月,中天美好生活服务集团有限公司,杭州中天元荣房地产开发有限公司
同人精华,西湖申花,古墩路616号,0,板楼,1472户,3栋,商品房/使用权,暂无信息 ,4.5至4.85元/平米/月,浙江省直同人物业管理有限公司,浙江省直同人房地产开发有限公司
绿城慧园,拱墅申花,丰潭路277号,63175,板楼,613户,6栋,商品房/使用权,暂无信息 ,4元/平米/月,绿城物业服务集团有限公司杭州第一分公司,杭州绿城房地产开发有限公司
首开国风美域,西湖申花,古墩路首开国风美域,40443,塔楼/板楼,871户,6栋,商品房/使用权,暂无信息 ,2.6至4.8元/平米/月,浙江绿城物业管理有限公司,北京首都开发控股(集团)有限公司
丽晶湾,拱墅申花,莫干山路丽晶湾,44964,塔楼/板楼,662户,7栋,商品房,暂无信息 ,2.3元/平米/月,浙江丽晶城物业管理有限责任公司,浙江丽景房地产开发有限公司
祥符路,拱墅申花,祥符路33、35、37、39号,29377,板楼,144户,4栋,商品房,暂无信息 ,0.3至1元/平米/月,暂无信息,杭州城建开发集团有限公司
蓝钻天成,拱墅申花,莫干山路969号,0,板楼,3140户,6栋,商品房/使用权,暂无信息 ,4.9元/平米/月,绿城物业服务集团有限公司杭州第一分公司,浙江好安好居置业有限公司
城西银泰城,拱墅申花,萍水街丰潭路380号,0,板楼,593户,6栋,商品房/使用权/私产,暂无信息 ,4.8至6元/平米/月,浙江南都物业管理有限公司,杭州银泰购物中心有限公司
化纤新村,拱墅申花,莫干山路760号,37908,板楼/平房,737户,20栋,商品房/已购公房,暂无信息 ,0.5至2.5元/平米/月,街道办事处（居委会）代管物业,杭州市城建开发集团有限公司
秀月家园桂月苑,西湖申花,古墩路和祥符南路交叉口,32192,塔板结合,256户,3栋,商品房,暂无信息 ,1.1元/平米/月,南京城南物业管理有限公司,开天集团
秀月家园南区,西湖申花,符南路321号,28923,板楼/塔板结合,888户,30栋,商品房/使用权,暂无信息 ,0.7元/平米/月,街道办事处（居委会）代管物业,浙江省一建建设集团有限公司
祥符新村,拱墅申花,三墩路11号,30072,板楼/塔板结合,296户,7栋,商品房/已购公房,暂无信息 ,0.5至0.6元/平米/月,无物业管理服务,无开发商
浙旅德信西宸,拱墅申花,萍水街浙旅德信西宸,62593,板楼/塔板结合,452户,5栋,商品房/使用权,暂无信息 ,2.25元/平米/月,德信盛全物业服务有限公司,杭州浙旅萍水房地产开发有限公司
祥符佳苑,拱墅申花,丽晶湾路99号,30469,板楼,268户,2栋,商品房/使用权,暂无信息 ,1元/平米/月,杭州诚信物业管理有限公司,无开发商
申瑞国际金座,西湖申花,申花路465号,19386,塔楼/板楼,588户,2栋,商品房/使用权,暂无信息 ,5元/平米/月,杭州绿城物业,天津申瑞投资有限公司
宝嘉誉府,西湖申花,石祥西路788号,39809,板楼/塔板结合,1299户,11栋,商品房/使用权,暂无信息 ,2.75元/平米/月,杭州滨江物业管理有限公司,杭州宝旭房地产开发有限公司
秀月家园北区,西湖申花,秀月家园北区,31294,板楼,463户,14栋,商品房/使用权/私产/回迁房,暂无信息 ,2.1至3元/平米/月,街道办事处（居委会）代管物业,杭州城建置业发展有限公司
九龙仓珑玺,拱墅申花,莫干山路九龙仓珑玺,60557,板楼/塔板结合,528户,7栋,商品房/使用权,暂无信息 ,2.7至2.75元/平米/月,浙江龙湖物业服务有限公司,望华房地产（杭州）有限公司
阮家桥公寓,拱墅申花,丰登路阮家桥公寓,38797,板楼,862户,7栋,商品房/使用权/回迁房,暂无信息 ,1.05至2.5元/平米/月,新南北物业, 陕西亿润经贸有限公司 
三坝公寓,西湖申花,梅园路安坝坊,34555,板楼,200户,4栋,商品房/使用权,暂无信息 ,1.75元/平米/月,无物业管理公司,暂无信息
华方新村,拱墅申花,莫干山路760号,35707,板楼,40户,1栋,商品房,暂无信息 ,0.3元/平米/月,浙江省天河房地产联合发展公司,杭州市城建开发集团有限公司
融信孔雀蓝轩,拱墅申花,"育英路与学院北路, 秋霞街125号, 秋霞街127号",58794,板楼/塔板结合,1493户,17栋,商品房/使用权,暂无信息 ,2.75元/平米/月,暂无信息,杭州恺筑融信房地产开发有限公司
雍荣华庭,拱墅申花,"莫干山路与留祥路交叉口招商九龙仓学院北麓, 学院北路956号, 学院北路968号, 学院北路972号, 学院北路970号, 学院北路966号",49744,板楼,1040户,12栋,商品房/私产,暂无信息 ,2.75至2.85元/平米/月,招商局物业管理有限公司杭州分公司,杭州筑家房地产开发有限公司
万家花城二期,拱墅申花,萍水街400号,52125,板楼/塔板结合,1059户,13栋,商品房/使用权,暂无信息 ,3.47至3.62元/平米/月,杭州滨江物业管理有限公司,杭州万家花城房地产开发有限公司
景瑞申花壹号院,拱墅申花,拱墅申花路丰潭路交叉口,63480,板楼/平房,676户,13栋,商品房/使用权,暂无信息 ,2.8至4.42元/平米/月,上海景瑞物业管理有限公司,杭州景恒置业有限公司
莱茵矩阵国际,拱墅申花,余杭塘路515号,0,板楼,527户,6栋,商品房,暂无信息 ,9.8元/平米/月,北京世邦魏理仕物业管理服务有限公司杭州分公司,杭州莱茵达枫潭置业有限公司
汀澜府,拱墅申花,"孔雀路三江花园道壹号, 春雀街213号, 春雀街215号",53902,塔楼/板楼/塔板结合,608户,12栋,商品房/使用权,暂无信息 ,3.6至4元/平米/月,浙江龙湖物业服务有限公司,杭州尊园房地产开发有限公司
天虹公寓,西湖申花,紫荆花路天虹公寓,27354,板楼,1093户,7栋,商品房/已购公房/经济适用房/回迁房,暂无信息 ,1.35元/平米/月,德信盛全物业服务有限公司,杭州天虹房地产有限公司
五洲国际广场,西湖申花,余杭塘路799号,0,板楼/塔板结合,1278户,5栋,商品房/使用权,暂无信息 ,3.8元/平米/月,浙江五洲物业服务有限公司,杭州龙安置业有限公司
合景天銮,拱墅申花,莫干山路989号,71701,板楼/塔板结合,352户,15栋,商品房,暂无信息 ,3.65至5.7元/平米/月,广州市宁骏物业管理有限公司杭州分公司,杭州泓升房地产开发有限公司
万家花城二期,拱墅申花,萍水街400号,52125,板楼/塔板结合,1059户,13栋,商品房/使用权,暂无信息 ,3.47至3.62元/平米/月,杭州滨江物业管理有限公司,杭州万家花城房地产开发有限公司
雍荣华庭,拱墅申花,"莫干山路与留祥路交叉口招商九龙仓学院北麓, 学院北路956号, 学院北路968号, 学院北路972号, 学院北路970号, 学院北路966号",49744,板楼,1040户,12栋,商品房/私产,暂无信息 ,2.75至2.85元/平米/月,招商局物业管理有限公司杭州分公司,杭州筑家房地产开发有限公司
阮家桥公寓,拱墅申花,丰登路阮家桥公寓,38797,板楼,862户,7栋,商品房/使用权/回迁房,暂无信息 ,1.05至2.5元/平米/月,新南北物业, 陕西亿润经贸有限公司 
三坝公寓,西湖申花,梅园路安坝坊,34555,板楼,200户,4栋,商品房/使用权,暂无信息 ,1.75元/平米/月,无物业管理公司,暂无信息
盛景琥林名邸,拱墅申花,永固路天阳武林邸,81646,塔楼/板楼,594户,11栋,商品房,暂无信息 ,3.9元/平米/月,暂无信息,杭州天帆置业有限公司
九龙仓华发荟品天语城,拱墅申花,富强路九龙仓华发天荟,78335,板楼/塔板结合,953户,23栋,商品房,暂无信息 ,3.35至6.1元/平米/月,无锡九龙仓物业管理有限公司,龙景房地产（杭州）有限公司
天尔名庭,拱墅申花,登云路九龙仓天玺,78904,塔楼/板楼,271户,8栋,商品房,暂无信息 ,3至4.9元/平米/月,无锡九龙仓物业管理有限公司,龙鼎房地产（杭州）有限公司
浙港国际,西湖申花,紫荆花路浙港国际,0,塔板结合,3275户,2栋,商品房/使用权,暂无信息 ,4.3元/平米/月,浙江绿升物业服务有限公司,杭州天煌紫荆港房地产开发有限公司
碧桂园西江月,拱墅申花,学院北路碧桂园西江月,68311,塔板结合,364户,7栋,商品房,暂无信息 ,2.85至2.86元/平米/月,杭州碧桂园物业管理有限公司, 杭州碧桂园房地产开发有限公司
融创宜和园,拱墅申花,棠子桥路33号,86541,塔楼/板楼,560户,8栋,商品房,暂无信息 ,3.3元/平米/月,融创物业管理有限公司  ,杭州融大齐云置业有限公司
中交财富中心,拱墅申花,莫干山路与萍水街交汇处,0,塔板结合,586户,4栋,商品房,暂无信息 ,4.2至4.85元/平米/月,杭州绿城物业,中交置业（杭州）有限公司
赞成星谷,拱墅申花,丰庆路赞成星谷,0,塔板结合,596户,3栋,商品房/使用权,暂无信息 ,4.6至5元/平米/月,浙江省赞成集团有限公司  ,杭州润庆置业有限公司
中梁申花百悦公馆,拱墅申花,莫干山路中梁申花百悦公馆,0,板楼,1014户,2栋,商品房/使用权,暂无信息 ,6.5至7.5元/平米/月,上海深和平物业管理有限公司杭州分公司,杭州钧德房地产开发有限公司
秀里华庭,西湖申花,富锦路秀里华庭,31725,板楼,1128户,8栋,商品房/已购公房/使用权/回迁房,暂无信息 ,1.25元/平米/月,暂无信息,杭州市拱墅区城市建设发展中心
当弄新村,西湖申花,振华路7号,47715,板楼,56户,5栋,商品房,暂无信息 ,暂无信息,无物业管理公司,暂无信息
九龙仓臻玺,拱墅申花,永固路与萍水街交叉口往北200米,74233,塔板结合,301户,6栋,商品房,暂无信息 ,3.5至4.5元/平米/月,无锡九龙仓物业管理有限公司,暂无信息
龙湖紫金上城,西湖申花,古墩路龙湖紫金上城,0,塔板结合,2455户,6栋,商品房/使用权,暂无信息 ,5至5.5元/平米/月,浙江龙湖物业服务有限公司,杭州龙郦实业有限公司
杭房建发养云静舍,拱墅申花,塘萍路杭房建发养云静舍,82445,板楼,258户,4栋,商品房,暂无信息 ,5.1元/平米/月,杭州怡兴物业管理有限公司  ,杭州锦祥房地产有限公司
资辉壹方汇,拱墅申花,莫干山路987号,0,板楼/塔板结合,1123户,2栋,商品房/使用权,暂无信息 ,6元/平米/月,杭州南都物业服务股份有限公司,杭州资辉置业有限公司
绿城建发沁园,西湖申花,丰潭路绿城建发沁园,86158,板楼,563户,10栋,商品房,暂无信息 ,5.6元/平米/月,绿城物业服务集团有限公司杭州第一分公司,杭州绿城申润置业有限公司
花园岗公寓,拱墅申花,花园岗街花园岗公寓,37671,板楼,1176户,7栋,商品房/回迁房,暂无信息 ,2.5元/平米/月,暂无信息,招商地产
花园岗和苑,拱墅申花,福茹弄花园岗和苑,32761,板楼,886户,8栋,商品房/使用权/回迁房,暂无信息 ,1至1.1元/平米/月,杭州天阳物业有限公司,暂无信息
申瑞国际银座,西湖申花,申花路465号,0,塔楼,20户,1栋,商品房,暂无信息 ,2元/平米/月,杭州金秋物业管理有限公司,暂无信息
政苑小区B区,西湖申花,萍水西街37号,46713,板楼/塔板结合/平房,855户,32栋,商品房/已购公房/经济适用房/使用权/私产,暂无信息 ,0.53至0.68元/平米/月,暂无信息,暂无信息
拱苑小区东区,拱墅申花,丰登街341号,34849,板楼/塔板结合,522户,15栋,商品房/使用权,暂无信息 ,1元/平米/月,暂无信息,暂无信息
政苑小区B区,西湖申花,萍水西街37号,46713,板楼/塔板结合/平房,855户,32栋,商品房/已购公房/经济适用房/使用权/私产,暂无信息 ,0.53至0.68元/平米/月,暂无信息,暂无信息
政苑小区D区,西湖申花,丰潭路233号,52070,塔板结合/平房,238户,7栋,商品房/已购公房,暂无信息 ,0.53元/平米/月,暂无信息,暂无信息
荣安春月杭宁府,拱墅申花,短浜路荣安春月杭宁府,58517,板楼,452户,6栋,商品房/自建房,暂无信息 ,3元/平米/月,宁波荣安物业服务有限公司杭州分公司,杭州康浩置业有限公司
申花掬月,拱墅申花,浙江省杭州市拱墅区祥符街道塘河片区环河健身绿道汉之昀商业中心,0,塔楼,412户,2栋,商品房,暂无信息 ,6.8至7元/平米/月,绿城物业服务集团有限公司杭州第一分公司,暂无信息
景致公寓,拱墅申花,花园岗街213号,31741,板楼,1262户,8栋,商品房/已购公房/回迁房,暂无信息 ,1.5元/平米/月,泰禾物业,置业公司宜兴公司
天阳美林湾,拱墅申花,丰庆路261号,36257,塔板结合,1164户,16栋,商品房/使用权,暂无信息 ,2.95元/平米/月,世茂物业管理有限公司,浙江天阳置业有限公司
汉港武林汇,拱墅申花,莫干山路和申花路交叉口,0,板楼,870户,3栋,商品房,暂无信息 ,3.9至4.9元/平米/月,杭州港联置业有限公司,杭州港联置业有限公司
政苑小区C区,西湖申花,古墩路598号,46633,板楼/塔板结合/平房,323户,11栋,商品房/已购公房/经济适用房,暂无信息 ,0.53元/平米/月,暂无信息,暂无信息
西城年华,西湖申花,申花路388号,63730,板楼/塔板结合,1652户,15栋,商品房/使用权/私产,暂无信息 ,2.38至2.48元/平米/月,杭州万科物业服务有限公司,广宇集团股份有限公司
政苑小区A区,西湖申花,丰潭路233号,47713,塔板结合/平房,793户,29栋,商品房/已购公房/经济适用房,暂无信息 ,0.53元/平米/月,浙江野风物业服务有限公司,浙江省省直机关后勤房地产开发有限公司
中旅紫金名门,西湖申花,振华路10号,43542,板楼/塔板结合,1389户,11栋,商品房/使用权/私产,暂无信息 ,3.3元/平米/月,港中旅物业管理（深圳）有限公司杭州分公司,浙江港中旅置业有限公司
融信孔雀蓝郡,拱墅申花,石祥路与莫干山路交叉口,57240,塔楼/板楼/塔板结合,932户,7栋,商品房,暂无信息 ,2.75至3.55元/平米/月,融信物业管理有限公司,杭州恺筑融信房地产开发有限公司
西城时代,拱墅申花,登云路518号,0,塔板结合,888户,3栋,商品房/使用权,暂无信息 ,2.7元/平米/月,杭州润宇物业管理有限公司,杭州华策房地产开发有限公司
同人广场,西湖申花,古墩路598号,0,塔板结合,1607户,2栋,商品房/使用权,暂无信息 ,4.5元/平米/月,浙江省直同人物业管理有限公司,浙江省直同人房地产开发有限公司
天行国际,拱墅申花,拱墅区丰潭路508号,0,塔板结合,86户,7栋,商品房/私产,暂无信息 ,4.6至8元/平米/月,无物业管理公司,无
天亿大厦,西湖申花,古墩路829号,0,板楼,107户,1栋,商品房/已购公房,暂无信息 ,4.7元/平米/月,浙江南都物业管理有限公司,杭州天亿房地产开发有限公司
瑞博国际,西湖申花,古墩路673号,0,板楼,717户,2栋,商品房/已购公房/使用权/乡产,暂无信息 ,10元/平米/月,杭州南都物业服务股份有限公司,浙江博大科工贸有限公司
申悦国际,西湖申花,古墩路与萍水西路交叉口,0,板楼/塔板结合,910户,3栋,商品房/限价商品房/使用权,暂无信息 ,1元/平米/月,杭州绿城物业,杭州金港实业投资有限公司
