名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
南岗子,东城崇文门,"南岗子, 南岗子街58号",96237,板楼,371户,4栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发商
銮庆胡同,东城崇文门,銮庆胡同,153061,平房,32户,7栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
粮食店街平房,西城崇文门,粮食店街平房,0,平房,11户,8栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发公司
东河沿,东城崇文门,东河沿1号院,107982,板楼,84户,1栋,暂无信息,暂无信息,1.89元/平米/月,北京华润置地物业管理有限公司,华润置地(北京)股份有限公司
法华南里,东城崇文门,法华南里,96332,塔楼/板楼,1946户,28栋,暂无信息,暂无信息,0.5至1.3元/平米/月,北京住总北宇物业管理有限责任公司,北京住总鸿运房地产开发有限公司
国瑞城东区,东城崇文门,国瑞城东区,104354,塔楼/板楼/塔板结合,1203户,4栋,暂无信息,暂无信息,1.1至1.14元/平米/月,北京国瑞物业管理有限公司,北京国瑞兴业地产有限公司
草厂头条7号院,东城崇文门,草厂头条7号院,97711,板楼,96户,1栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无
葱店东街,东城崇文门,葱店东街,140491,平房,7户,3栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,暂无信息
葱店一巷,东城崇文门,葱店一巷,210767,平房,17户,7栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,暂无信息
东利市营胡同,东城崇文门,东利市营胡同,168321,平房,20户,9栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
前门东小街,东城崇文门,"祈年大街前门东小街小区, 前门东小街1号院",119732,板楼,259户,2栋,暂无信息,暂无信息,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商
青云胡同,东城崇文门,青云胡同,0,平房,56户,14栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
天坛公馆,东城崇文门,幸福大街59号院,118198,板楼,294户,6栋,暂无信息,暂无信息,3.15元/平米/月,暂无信息,北京金隅嘉业房地产开发有限公司
体育馆西路2号院,东城崇文门,体育馆西路2号院,84863,板楼,192户,5栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
新裕家园,东城崇文门,"广渠门内大街, 广渠门内大街88号, 广渠门内大街86号",133660,板楼,992户,4栋,暂无信息,暂无信息,2.8元/平米/月,北京新世界物业管理有限公司,北京崇文新世界房地产发展有限公司
新景家园西区,东城崇文门,"西花市大街新景家园西区, 西花市南里西区",109123,板楼/塔板结合,2767户,9栋,暂无信息,暂无信息,1.14至2.48元/平米/月,北京新世界物业管理有限公司,北京崇文新世界房地产发展有限公司
信用北里,东城崇文门,信用北里,103326,板楼,46户,2栋,暂无信息,暂无信息,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商
西兴隆街,东城崇文门,西兴隆街,0,未知类型,7户,4栋,暂无信息,暂无信息,暂无信息,首华物业公司,暂无信息
新世界中心,东城崇文门,崇文门外大街3号,65149,塔楼,1117户,3栋,暂无信息,暂无信息,11.79元/平米/月,北京新世界物业管理有限公司,北京崇文新世界房地产发展有限公司
新世界家园,东城崇文门,北京新世界家园,136589,板楼,751户,6栋,暂无信息,暂无信息,2.95元/平米/月,北京新世界物业管理有限公司,北京崇文新世界房地产发展有限公司
新怡家园,东城崇文门,东兴隆街新怡家园,144782,板楼,1644户,8栋,暂无信息,暂无信息,2.93至2.96元/平米/月,北京新世界物业管理有限公司,北京崇文新世界房地产发展有限公司
营房西街,东城崇文门,营房西街,90271,板楼,528户,6栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
蔡家胡同,西城崇文门,蔡家胡同,315217,平房,130户,33栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
崇文门西大街,东城崇文门,崇文门西大街,102021,塔楼/板楼/塔板结合,1334户,9栋,暂无信息,暂无信息,1.5元/平米/月,天岳恒物业管理公司,无开发商
银闸胡同20号院,东城灯市口,银闸胡同20号院,145678,板楼,45户,5栋,暂无信息,暂无信息,1.7至2.5元/平米/月,单位自管物业,无开发商
智德北巷,东城灯市口,智德北巷1号,144181,板楼,102户,4栋,暂无信息,暂无信息,0.5元/平米/月,北京同心物业管理有限公司,北京住总房地产开发有限责任公司
锡拉胡同15号院,东城灯市口,锡拉胡同15号院,125962,板楼,108户,2栋,暂无信息,暂无信息,暂无信息,单位自管物业,无开发商
锡拉胡同13号院,东城灯市口,锡拉胡同13号院,129644,板楼,72户,2栋,暂无信息,暂无信息,1.7元/平米/月,单位自管物业,无开发商
锡拉胡同10号院,东城灯市口,锡拉胡同10号院,125622,板楼,108户,2栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,无开发商
富强胡同,东城灯市口,富强胡同,176259,平房,38户,11栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
北口袋胡同,东城灯市口,北口袋胡同,161250,板楼/平房,88户,17栋,暂无信息,暂无信息,暂无信息,单位自管物业,暂无信息
沙滩南巷,东城灯市口,沙滩南巷,115899,板楼,95户,5栋,暂无信息,暂无信息,0.5元/平米/月,首华物业公司,北京盛通绿色家园房地产开发有限公司
前厂胡同,东城灯市口,前厂胡同,157718,平房,47户,10栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
世纪大厦,东城灯市口,王府井大街99号,0,塔楼,158户,2栋,暂无信息,暂无信息,20元/平米/月,北京保利信物业管理公司,北京保利兴房地产置业有限公司
东四西大街,东城灯市口,东四西大街,106430,板楼/平房,144户,3栋,暂无信息,暂无信息,1元/平米/月,单位自管物业,无开发商
国中大厦,东城灯市口,国中商业大厦,0,塔楼,367户,1栋,暂无信息,暂无信息,30元/平米/月,单位自管物业,无开发商
甘雨胡同33号院,东城灯市口,甘雨胡同33号院,124056,板楼,169户,2栋,暂无信息,暂无信息,0.5至1元/平米/月,街道办事处（委员会）代管物业,无开发商
甘雨胡同,东城灯市口,甘雨胡同,115012,板楼/平房,199户,7栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
福禄巷,东城灯市口,福禄巷,94874,板楼/平房,80户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,北京建工地产
大豆腐巷,东城灯市口,大豆腐巷,109525,板楼/平房,285户,45栋,暂无信息,暂无信息,1元/平米/月,单位自管物业,无开发商
东皇城根南街,东城灯市口,东皇城根南街,116688,板楼/平房,494户,15栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,北京住总房地产开发有限责任公司
翠花胡同,东城灯市口,翠花胡同,149351,平房,27户,8栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
东厂胡同,东城灯市口,东厂胡同,120458,板楼/平房,471户,24栋,暂无信息,暂无信息,1.08至2.5元/平米/月,无物业管理服务,北京住总房地产开发有限责任公司
东厂北巷3号院,东城灯市口,东厂北巷3号院,106915,板楼,54户,1栋,暂无信息,暂无信息,暂无信息,无物业管理服务,北京住总房地产开发有限责任公司
东厂北巷,东城灯市口,翠花胡同,125753,板楼/塔板结合,192户,3栋,暂无信息,暂无信息,1元/平米/月,无物业管理服务,北京住总房地产有限公司
玉石胡同,东城灯市口,玉石胡同,109870,板楼/平房,313户,4栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
同福夹道,东城灯市口,同福夹道,108761,板楼/塔板结合,504户,3栋,暂无信息,暂无信息,1.59元/平米/月,北京东方容和物业管理有限责任公司,无开发商
灯市口大街,东城灯市口,"灯市口大街, 灯市口大街72-76号院",124874,板楼/塔板结合,543户,8栋,暂无信息,暂无信息,0.5至0.8元/平米/月,暂无信息,无开发商
灯市口大街27号院,东城灯市口,灯市口大街27号院,132377,板楼,120户,2栋,暂无信息,暂无信息,暂无信息,单位自管物业,无开发商
灯市口西街,东城灯市口,灯市口西街,104357,板楼/平房,233户,8栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
灯市口西街5号院,东城灯市口,灯市口西街5号院,123755,板楼,72户,1栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,北京住总房地产开发有限责任公司
报房胡同,东城灯市口,报房胡同,109543,板楼/平房,260户,56栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
柏树胡同,东城灯市口,柏树胡同,142553,板楼/平房,346户,7栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无开发商
智德东巷,东城灯市口,智德东巷,0,平房,4户,1栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
小厂胡同,东城地安门,小厂胡同,218190,平房,36户,9栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
辛安里,东城地安门,辛安里,279546,平房,62户,21栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
西公街,东城地安门,西公街,162577,平房,164户,41栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
小经厂胡同,东城地安门,小经厂胡同,160856,板楼/平房,231户,40栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
西口袋胡同,西城地安门,西口袋胡同,202808,平房,27户,9栋,暂无信息,暂无信息,暂无信息,小区物业,暂无信息
兴华胡同,西城地安门,兴华胡同,152885,板楼/平房,150户,10栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
方砖厂胡同,东城地安门,方砖厂胡同,0,平房,64户,18栋,暂无信息,暂无信息,暂无信息,单位自管物业,房管所代管物业
龙头井,西城地安门,龙头井,216013,平房,35户,6栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
后小井胡同,西城地安门,后小井胡同,193230,平房,9户,3栋,暂无信息,暂无信息,暂无信息,小区物业,暂无信息
秦老胡同,东城地安门,秦老胡同,222730,平房,164户,41栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
后鼓楼苑胡同,东城地安门,后鼓楼苑胡同,262198,板楼/平房,102户,22栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
分司厅胡同11号院,东城地安门,分司厅胡同11号院,139141,塔楼,30户,1栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,无开发商
分司厅胡同,东城地安门,分司厅胡同,168013,平房,60户,17栋,暂无信息,暂无信息,暂无信息,无物业管理服务,房管所代管物业
东公街64号院,东城地安门,东公街64号院,139021,板楼,84户,2栋,暂无信息,暂无信息,1.5元/平米/月,单位自管物业,无开发商
东公街,东城地安门,东公街,177019,平房,60户,19栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
定阜街,西城地安门,定阜街,172544,板楼/平房,105户,11栋,暂无信息,暂无信息,暂无信息,单位自管物业,无
交道口南大街,东城地安门,交道口南大街69号,247107,板楼/平房,174户,44栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
草厂胡同,东城地安门,草厂胡同,183456,平房,204户,51栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,无
京香福苑,东城地安门,分司厅胡同17号,120180,板楼,243户,3栋,暂无信息,暂无信息,2.5元/平米/月,北京佳美物业管理有限责任公司,北京京湘房地产开发有限责任公司
尚勤胡同,西城地安门,尚勤胡同,163221,平房,65户,12栋,暂无信息,暂无信息,暂无信息,暂无信息,无开发商
松树街,西城地安门,松树街39号,134612,板楼/平房,174户,12栋,暂无信息,暂无信息,0.9元/平米/月,暂无信息,无开发商
大经厂胡同,东城地安门,大经厂胡同,211740,平房,214户,55栋,暂无信息,暂无信息,暂无信息,无物业管理服务,北京城建置业有限公司
豆角胡同,东城地安门,豆角胡同,120440,板楼/平房,287户,52栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
东棉花胡同,东城地安门,东棉花胡同,148349,板楼/平房,124户,28栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
东棉花胡同2号院,东城地安门,东棉花胡同2号院,127698,板楼,165户,1栋,暂无信息,暂无信息,0.99元/平米/月,国交（北京）物业管理有限公司,无开发商
北兵马司胡同,东城地安门,北兵马司胡同,205290,平房,226户,54栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
板厂胡同,东城地安门,板厂胡同,0,平房,184户,46栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
琉璃寺胡同,东城地安门,琉璃寺胡同,207075,板楼/平房,75户,17栋,暂无信息,暂无信息,暂无信息,业主自筹物业,无开发商
帽儿胡同45号院,东城地安门,帽儿胡同45号院,150889,板楼/塔板结合/平房,383户,7栋,暂无信息,暂无信息,0.55至1.29元/平米/月,北京首华物业管理有限公司,北京城建开发有限公司
刘海胡同,西城地安门,刘海胡同,179680,平房,113户,29栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
台基厂头条14号院,东城东单,台基厂大街台基厂头条14号院,127170,板楼,200户,5栋,暂无信息,暂无信息,1.31元/平米/月,街道办事处（委员会）代管物业,无开发商
煤渣胡同,东城东单,"煤渣胡同, 煤渣胡同5号",126136,板楼/塔板结合,426户,4栋,暂无信息,暂无信息,1元/平米/月,无物业管理服务,无开发公司
丹耀大厦,东城东单,王府井大街176号,85760,塔楼,320户,1栋,暂无信息,暂无信息,10元/平米/月,暂无信息,北京丹耀房地产有限公司
普渡寺前巷,东城东单,普渡寺前巷,139833,板楼/平房,22户,6栋,暂无信息,暂无信息,1元/平米/月,无物业管理服务,无开发商
普渡寺后巷,东城东单,普渡寺后巷,147128,板楼/平房,41户,10栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,单位自建
普渡寺西巷,东城东单,普渡寺西巷,155984,板楼/平房,106户,28栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无
